previous_campaign_outcome,contact_method,contact_month,is_new_campaign_client,education_level,subscribed
nonexistent,telephone,aug,yes,professional.course,no
nonexistent,telephone,oct,yes,high.school,no
nonexistent,telephone,oct,yes,high.school,yes
nonexistent,telephone,oct,yes,basic.9y,yes
nonexistent,telephone,oct,yes,undisclosed,yes
nonexistent,telephone,oct,yes,university.degree,yes
nonexistent,telephone,oct,yes,professional.course,no
nonexistent,telephone,oct,yes,university.degree,no
nonexistent,telephone,oct,yes,high.school,no
nonexistent,telephone,oct,yes,basic.4y,yes
nonexistent,telephone,oct,yes,professional.course,no
nonexistent,telephone,oct,yes,university.degree,no
nonexistent,telephone,oct,yes,university.degree,no
nonexistent,telephone,oct,yes,high.school,yes
nonexistent,telephone,oct,yes,university.degree,yes
nonexistent,telephone,oct,yes,university.degree,yes
failure,telephone,oct,no,undisclosed,no
nonexistent,telephone,oct,yes,high.school,yes
nonexistent,telephone,oct,yes,university.degree,yes
nonexistent,telephone,oct,yes,high.school,yes
nonexistent,telephone,oct,yes,high.school,yes
nonexistent,telephone,oct,yes,professional.course,no
failure,telephone,oct,no,high.school,yes
nonexistent,telephone,oct,yes,basic.9y,no
nonexistent,telephone,oct,yes,undisclosed,no
nonexistent,telephone,oct,yes,high.school,yes
nonexistent,telephone,oct,yes,high.school,no
nonexistent,telephone,oct,yes,university.degree,yes
nonexistent,telephone,oct,yes,high.school,yes
nonexistent,telephone,oct,yes,professional.course,no
nonexistent,telephone,oct,yes,high.school,yes
nonexistent,telephone,oct,yes,university.degree,yes
nonexistent,telephone,oct,yes,high.school,yes
nonexistent,telephone,oct,yes,high.school,no
nonexistent,telephone,oct,yes,high.school,yes
nonexistent,telephone,oct,yes,professional.course,yes
nonexistent,telephone,oct,yes,basic.9y,yes
nonexistent,telephone,oct,yes,university.degree,no
nonexistent,telephone,oct,yes,high.school,yes
nonexistent,telephone,oct,yes,basic.9y,no
nonexistent,telephone,oct,yes,university.degree,yes
nonexistent,telephone,oct,yes,professional.course,yes
nonexistent,telephone,oct,yes,university.degree,no
nonexistent,telephone,oct,yes,university.degree,yes
nonexistent,telephone,oct,yes,university.degree,no
nonexistent,telephone,oct,yes,university.degree,yes
nonexistent,telephone,oct,yes,professional.course,no
nonexistent,telephone,oct,yes,university.degree,yes
nonexistent,telephone,oct,yes,basic.9y,no
nonexistent,telephone,oct,yes,high.school,yes
nonexistent,telephone,oct,yes,basic.6y,yes
nonexistent,telephone,oct,yes,university.degree,yes
nonexistent,telephone,oct,yes,university.degree,yes
nonexistent,telephone,oct,yes,university.degree,yes
nonexistent,telephone,oct,yes,professional.course,yes
nonexistent,telephone,oct,yes,basic.6y,no
nonexistent,telephone,oct,yes,university.degree,yes
nonexistent,telephone,oct,yes,university.degree,no
nonexistent,telephone,oct,yes,high.school,yes
nonexistent,telephone,oct,yes,university.degree,yes
nonexistent,telephone,oct,yes,high.school,yes
nonexistent,telephone,oct,yes,university.degree,yes
nonexistent,telephone,oct,yes,high.school,yes
nonexistent,telephone,oct,yes,high.school,no
nonexistent,telephone,oct,yes,basic.4y,yes
nonexistent,telephone,oct,yes,university.degree,yes
nonexistent,cellular,oct,yes,university.degree,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,professional.course,yes
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,high.school,no
nonexistent,telephone,nov,yes,basic.9y,yes
nonexistent,telephone,nov,yes,university.degree,yes
nonexistent,telephone,nov,yes,professional.course,no
nonexistent,telephone,nov,yes,undisclosed,yes
failure,telephone,nov,no,university.degree,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,university.degree,yes
nonexistent,telephone,nov,yes,university.degree,yes
nonexistent,telephone,nov,yes,professional.course,yes
nonexistent,telephone,nov,yes,basic.9y,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,high.school,yes
nonexistent,telephone,nov,yes,high.school,no
nonexistent,cellular,nov,yes,university.degree,yes
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,basic.9y,yes
nonexistent,telephone,nov,yes,basic.9y,yes
nonexistent,cellular,nov,yes,high.school,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,professional.course,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,professional.course,no
nonexistent,telephone,nov,yes,basic.9y,yes
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,basic.6y,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,professional.course,yes
nonexistent,telephone,nov,yes,high.school,yes
failure,telephone,nov,no,high.school,yes
nonexistent,telephone,nov,yes,university.degree,yes
nonexistent,cellular,nov,yes,professional.course,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,high.school,no
nonexistent,telephone,nov,yes,professional.course,no
success,telephone,nov,no,university.degree,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,high.school,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,professional.course,no
failure,telephone,nov,no,university.degree,no
nonexistent,telephone,nov,yes,professional.course,yes
nonexistent,telephone,nov,yes,high.school,no
nonexistent,cellular,nov,yes,university.degree,yes
nonexistent,telephone,nov,yes,professional.course,yes
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,university.degree,yes
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,undisclosed,no
failure,cellular,nov,no,professional.course,no
nonexistent,cellular,nov,yes,professional.course,no
nonexistent,telephone,nov,yes,high.school,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,basic.4y,no
nonexistent,cellular,nov,yes,basic.9y,no
nonexistent,cellular,nov,yes,high.school,no
failure,cellular,nov,no,high.school,no
nonexistent,cellular,nov,yes,undisclosed,no
nonexistent,cellular,nov,yes,basic.9y,no
nonexistent,cellular,nov,yes,university.degree,no
failure,cellular,nov,no,university.degree,no
failure,cellular,nov,no,undisclosed,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,high.school,no
failure,cellular,nov,no,university.degree,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,high.school,no
failure,cellular,nov,no,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,basic.9y,no
failure,cellular,nov,no,basic.9y,no
nonexistent,cellular,nov,yes,professional.course,no
nonexistent,cellular,nov,yes,basic.9y,no
nonexistent,cellular,nov,yes,high.school,no
failure,cellular,nov,no,high.school,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,professional.course,no
nonexistent,cellular,nov,yes,professional.course,no
failure,cellular,nov,no,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
failure,cellular,nov,no,high.school,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,basic.9y,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
failure,cellular,nov,no,basic.6y,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,basic.4y,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,professional.course,no
nonexistent,cellular,nov,yes,basic.4y,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
failure,cellular,nov,no,basic.4y,no
nonexistent,cellular,nov,yes,basic.4y,no
failure,cellular,nov,no,university.degree,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,undisclosed,no
nonexistent,cellular,nov,yes,basic.9y,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,high.school,no
failure,cellular,nov,no,university.degree,no
nonexistent,cellular,nov,yes,undisclosed,no
failure,cellular,nov,no,university.degree,no
nonexistent,cellular,nov,yes,basic.6y,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,basic.9y,no
nonexistent,cellular,nov,yes,university.degree,no
failure,cellular,nov,no,professional.course,no
failure,cellular,nov,no,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,basic.9y,yes
nonexistent,telephone,nov,yes,high.school,no
nonexistent,cellular,nov,yes,basic.9y,yes
nonexistent,cellular,nov,yes,professional.course,yes
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,basic.9y,no
nonexistent,telephone,nov,yes,basic.9y,no
nonexistent,cellular,nov,yes,basic.9y,no
nonexistent,cellular,nov,yes,basic.9y,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,basic.9y,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,basic.9y,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,professional.course,no
nonexistent,cellular,nov,yes,university.degree,no
failure,telephone,nov,no,basic.9y,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,basic.9y,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,basic.4y,no
nonexistent,cellular,nov,yes,undisclosed,no
nonexistent,cellular,nov,yes,basic.4y,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,professional.course,no
nonexistent,cellular,nov,yes,basic.9y,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,professional.course,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,high.school,no
failure,cellular,nov,no,basic.9y,no
failure,cellular,nov,no,high.school,no
nonexistent,cellular,nov,yes,basic.9y,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,high.school,no
failure,cellular,nov,no,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,university.degree,no
failure,cellular,nov,no,professional.course,no
nonexistent,cellular,nov,yes,university.degree,no
failure,cellular,nov,no,high.school,no
nonexistent,telephone,nov,yes,basic.6y,no
nonexistent,cellular,nov,yes,basic.9y,no
success,cellular,nov,no,university.degree,no
failure,cellular,nov,no,university.degree,no
failure,cellular,nov,no,high.school,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,professional.course,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,basic.9y,no
nonexistent,telephone,nov,yes,basic.4y,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,professional.course,no
failure,cellular,nov,no,basic.9y,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,high.school,no
success,cellular,nov,no,professional.course,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,professional.course,no
nonexistent,cellular,nov,yes,professional.course,no
nonexistent,telephone,nov,yes,professional.course,no
nonexistent,telephone,nov,yes,university.degree,no
failure,cellular,nov,no,university.degree,no
nonexistent,cellular,nov,yes,basic.4y,no
nonexistent,cellular,nov,yes,basic.4y,no
nonexistent,cellular,nov,yes,basic.9y,no
failure,cellular,nov,no,basic.9y,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,university.degree,no
failure,cellular,nov,no,professional.course,no
nonexistent,cellular,nov,yes,university.degree,no
failure,cellular,nov,no,high.school,no
nonexistent,cellular,nov,yes,professional.course,no
nonexistent,cellular,nov,yes,basic.4y,no
nonexistent,cellular,nov,yes,university.degree,yes
nonexistent,cellular,nov,yes,basic.4y,no
failure,telephone,nov,no,high.school,no
nonexistent,cellular,nov,yes,university.degree,no
failure,cellular,nov,no,professional.course,no
nonexistent,cellular,nov,yes,high.school,no
failure,cellular,nov,no,professional.course,no
nonexistent,telephone,nov,yes,high.school,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,telephone,nov,yes,basic.9y,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,basic.4y,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,basic.9y,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,telephone,nov,yes,basic.9y,no
nonexistent,telephone,nov,yes,professional.course,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,basic.4y,no
nonexistent,cellular,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,professional.course,no
nonexistent,telephone,nov,yes,university.degree,no
nonexistent,cellular,nov,yes,basic.4y,no
nonexistent,cellular,nov,yes,professional.course,no
nonexistent,cellular,nov,yes,high.school,no
failure,cellular,nov,no,basic.9y,no
nonexistent,telephone,nov,yes,basic.9y,no
nonexistent,cellular,nov,yes,university.degree,yes
failure,cellular,nov,no,university.degree,no
nonexistent,cellular,nov,yes,basic.9y,no
nonexistent,cellular,nov,yes,high.school,no
nonexistent,cellular,nov,yes,basic.6y,no
nonexistent,telephone,nov,yes,university.degree,no
